"Father" "Son"
"62" 68.1112821979528 69.0103021979528
"63" 69.6740621979528 69.0702021979528
"64" 69.3054921979528 68.6725221979528
"65" 69.8252321979528 69.0412321979528
"66" 69.5778121979528 68.8710721979528
"67" 70.4678921979528 69.0970821979528
"68" 70.4254421979528 68.7509821979528
"69" 71.1085621979528 68.3252721979528
"70" 71.8564021979528 68.2267321979528
"71" 71.5063721979528 68.4299021979528
"72" 74.2541921979528 69.1484121979528
"73" 64.3214121979528 69.5428521979528
"74" 64.3684921979528 69.9884421979528
"75" 65.4125521979528 69.5477121979528
"76" 66.0411221979528 69.8456721979528
"77" 66.0190021979528 69.8382321979528
"78" 67.5268221979528 69.8137421979528
"79" 67.3100521979528 69.6832721979528
"80" 67.5180621979528 70.0105021979528
"81" 67.0373621979528 69.6200821979528
"82" 67.2334021979528 69.8155721979528
"83" 68.2741821979528 69.5476821979528
"84" 68.1786321979528 70.1126721979528
"85" 68.4757921979528 69.4424421979528
"86" 68.4401521979528 69.5837521979528
"87" 68.3456921979528 69.8674821979528
"88" 68.6200221979528 69.3517521979528
"89" 69.2417521979528 69.6980021979528
"90" 69.7718821979528 69.5189121979528
"91" 69.1068521979528 69.7342521979528
"92" 69.9473121979528 69.3973621979528
"93" 69.1582621979528 70.1240321979528
"94" 70.2118721979528 69.4790621979528
"95" 70.8201921979528 69.7667421979528
"96" 70.2402421979528 69.4418621979528
"97" 70.6338921979528 70.1206621979528
"98" 70.8498921979528 69.7385121979528
"99" 70.1296421979528 70.0854821979528
"100" 71.0825221979528 69.5656221979528
"101" 71.8951121979528 69.8818221979528
"102" 72.6927821979528 69.2593721979528
"103" 72.3242321979528 70.0998521979528
"104" 73.1536121979528 69.4147721979528
"105" 74.7812721979528 69.3385521979528
"106" 64.5374721979528 70.2755621979528
"107" 65.1642221979528 71.1077621979528
"108" 66.8830521979528 71.1913721979528
"109" 66.1019921979528 70.9148521979528
"110" 67.9065521979528 71.1892521979528
"111" 67.2697921979528 70.7076921979528
"112" 67.1672321979528 70.9562121979528
"113" 67.5570621979528 71.0960821979528
"114" 68.0462921979528 70.7798821979528
"115" 68.0722421979528 71.0233221979528
"116" 68.1487021979528 70.2440021979528
"117" 69.2189321979528 70.8098121979528
"118" 69.9872021979528 70.7256521979528
"119" 69.3276321979528 70.7406721979528
"120" 69.0579521979528 70.9911421979528
"121" 69.5775721979528 70.6191521979528
"122" 70.6670921979528 70.4374521979528
"123" 70.1929421979528 70.9576821979528
"124" 70.1177321979528 70.7759321979528
"125" 70.1479121979528 70.7286321979528
"126" 70.1166021979528 70.2054121979528
"127" 71.8647921979528 70.8463221979528
"128" 71.5098421979528 70.3713121979528
"129" 71.6397821979528 70.8025621979528
"130" 71.7072421979528 70.6578421979528
"131" 72.7805721979528 71.1272121979528
"132" 72.4043921979528 70.6100821979528
"133" 73.6903021979528 70.5959021979528
"134" 76.4619721979528 70.5327521979528
"135" 66.3821221979528 71.3567121979528
"136" 67.0516821979528 71.5626821979528
"137" 67.1588321979528 71.3975921979528
"138" 67.4282021979528 71.7617921979528
"139" 67.4419221979528 72.0265721979528
"140" 68.9364021979528 72.0273821979528
"141" 68.9843821979528 71.2864421979528
"142" 69.1133821979528 71.8667821979528
"143" 69.9517421979528 71.4759821979528
"144" 69.9945021979528 71.3330221979528
"145" 69.6055421979528 72.1994521979528
"146" 70.9830221979528 71.6686521979528
"147" 70.5738321979528 71.6162621979528
"148" 70.8924521979528 71.4542721979528
"149" 70.9428821979528 71.8127321979528
"150" 71.0212521979528 71.3089721979528
"151" 71.6545721979528 71.4678621979528
"152" 71.3690521979528 71.4393321979528
"153" 71.9438821979528 71.2348021979528
"154" 72.3538721979528 71.5839121979528
"155" 72.8006821979528 71.5100921979528
"156" 73.6397221979528 72.1501921979528
"157" 73.6903921979528 71.5124721979528
"158" 76.9338721979528 71.5907121979528
"159" 66.0178221979528 72.8431321979528
"160" 67.8632921979528 72.3153621979528
"161" 67.0684921979528 72.9492321979528
"162" 68.2895121979528 72.6867021979528
"163" 68.4118721979528 73.1627021979528
"164" 69.6713421979528 72.8951021979528
"165" 69.0009621979528 72.2360621979528
"166" 69.3348621979528 72.7607421979528
"167" 70.4524921979528 72.5471521979528
"168" 70.7599421979528 72.7591421979528
"169" 70.2421721979528 72.3948021979528
"170" 71.2428221979528 72.8172621979528
"171" 71.7993621979528 73.0570621979528
"172" 71.5439621979528 72.6769521979528
"173" 71.7355321979528 72.5340621979528
"174" 72.3806921979528 72.8726921979528
"175" 72.6908521979528 73.1473521979528
"176" 73.8739021979528 72.6204421979528
"177" 74.5333921979528 72.4175021979528
"178" 76.3082421979528 73.1644921979528
"179" 68.8951521979528 73.8919221979528
"180" 68.8151721979528 73.3792221979528
"181" 69.2794621979528 73.8447621979528
"182" 70.8382121979528 73.6725921979528
"183" 70.2239821979528 74.0207221979528
"184" 71.4898521979528 73.4883021979528
"185" 71.2537721979528 73.8447621979528
"186" 72.1593621979528 73.9534121979528
"187" 72.6087621979528 73.7693921979528
"188" 73.9810421979528 73.4683821979528
"189" 73.9800421979528 73.6816321979528
"190" 69.0220821979528 74.2863421979528
"191" 69.7392521979528 74.5413421979528
"192" 70.2996421979528 74.3785221979528
"193" 71.3956221979528 74.6729821979528
"194" 72.9863521979528 75.1326821979528
"195" 72.2647621979528 74.3823921979528
"196" 73.4136421979528 74.6814221979528
"197" 64.5839321979528 75.8208421979528
"198" 69.7323521979528 75.9072121979528
"199" 71.5578121979528 75.2678521979528
"200" 72.3399021979528 75.4211321979528
"201" 74.0693821979528 75.2549721979528
"202" 69.4334721979528 77.0620821979528
"203" 69.0402721979528 77.2021621979528
"204" 74.2984921979528 78.7133221979528
"205" 64.1747621979528 62.7887621979528
"206" 69.6919021979528 75.7833721979528
"207" 66.5720921979528 72.4309621979528
"208" 74.9294621979528 76.8479621979528
"209" 64.4411921979528 63.2875221979528
"210" 64.0366121979528 65.5000321979528
"211" 71.4024221979528 63.9657421979528
"212" 72.5721121979528 75.2045921979528
"213" 72.6105321979528 67.8494421979528
"214" 70.9839621979528 63.7053721979528
"215" 71.6833221979528 66.9209421979528
"216" 66.9611821979528 65.4921421979528
"217" 63.5406721979528 64.2845221979528
"218" 65.1005721979528 65.0248021979528
"219" 67.1060721979528 64.9996021979528
"220" 69.5296321979528 64.3965221979528
"221" 63.3156521979528 65.2277821979528
"222" 65.2888021979528 65.2322521979528
"223" 66.3901721979528 65.8957321979528
"224" 67.2906621979528 65.2006621979528
"225" 67.9236521979528 65.9479021979528
"226" 70.3087121979528 65.7794421979528
"227" 63.2651521979528 66.6840621979528
"228" 65.8029621979528 66.6011221979528
"229" 65.1905821979528 67.0627121979528
"230" 66.4965621979528 66.4444821979528
"231" 66.8489321979528 66.6422121979528
"232" 66.3127221979528 66.6683721979528
"233" 67.2173021979528 67.0814321979528
"234" 67.5314221979528 67.1346821979528
"235" 68.5490621979528 66.3718521979528
"236" 69.2751621979528 66.9175421979528
"237" 70.5495821979528 66.2230421979528
"238" 63.6832421979528 67.3455321979528
"239" 64.2638721979528 67.2732721979528
"240" 65.3838521979528 68.1736521979528
"241" 66.9104921979528 68.0472021979528
"242" 66.1234121979528 67.9322221979528
"243" 67.1461521979528 67.8325421979528
"244" 67.6625121979528 67.7492921979528
"245" 67.4953221979528 67.8975321979528
"246" 67.2978021979528 68.1936021979528
"247" 68.9293021979528 67.7210821979528
"248" 68.6192721979528 67.9349321979528
"249" 68.8290121979528 68.1575221979528
"250" 69.3622721979528 67.2686721979528
"251" 69.8160321979528 67.7077821979528
"252" 69.4635321979528 67.8016021979528
"253" 70.1860921979528 67.3188821979528
"254" 72.6807921979528 67.8455621979528
"255" 63.9295421979528 68.3836321979528
"256" 64.3851821979528 68.3161421979528
"257" 65.5730721979528 68.8623921979528
"258" 65.3859121979528 69.1830221979528
"259" 66.3271421979528 68.6987921979528
"260" 66.8964721979528 68.7689721979528
"261" 66.2733821979528 68.9512521979528
"262" 70.1657521979528 70.4590121979528
"263" 66.6977721979528 63.5129421979528
"264" 65.8261521979528 65.6065221979528
"265" 67.5827221979528 67.5087321979528
"266" 70.5167321979528 67.2779021979528
"267" 66.0018821979528 68.4444021979528
"268" 67.5764821979528 68.3122321979528
"269" 67.2362521979528 68.5142521979528
"270" 67.9547921979528 68.9369921979528
"271" 67.1301221979528 68.3441421979528
"272" 67.8941721979528 68.7538521979528
"273" 68.8368121979528 69.0226721979528
"274" 68.3393221979528 68.6777621979528
"275" 68.1973321979528 69.1067421979528
"276" 68.8470221979528 68.3990421979528
"277" 68.8531321979528 68.2466921979528
"278" 69.4356921979528 68.6692221979528
"279" 69.2660221979528 68.7382721979528
"280" 69.6156321979528 68.2558321979528
"281" 69.7547421979528 68.2982221979528
"282" 70.3342121979528 68.9879421979528
"283" 70.9075221979528 68.6103421979528
"284" 70.8206221979528 68.5644921979528
"285" 71.9799421979528 68.4389321979528
"286" 71.5642321979528 69.0471721979528
"287" 72.1375821979528 68.3565621979528
"288" 63.9112821979528 69.2096521979528
"289" 64.6526821979528 69.3829021979528
"290" 65.0140321979528 70.1652821979528
"291" 65.4144021979528 70.0815821979528
"292" 66.1167721979528 69.9448721979528
"293" 66.3617921979528 69.9119321979528
"294" 67.4132621979528 69.9465921979528
"295" 67.6991421979528 69.8825221979528
"296" 67.9597221979528 69.4298121979528
"297" 67.0028021979528 69.8032421979528
"298" 68.3778921979528 69.4747321979528
"299" 68.5790421979528 69.6829821979528
"300" 68.3325021979528 70.0797821979528
"301" 68.6822521979528 70.0696821979528
"302" 68.0175721979528 69.3184821979528
"303" 68.4528921979528 69.3795421979528
"304" 68.1358021979528 69.7278821979528
"305" 69.6844721979528 69.5125221979528
"306" 69.1055921979528 69.3501721979528
"307" 69.7791221979528 69.3007121979528
"308" 69.4798821979528 70.0996221979528
"309" 70.5008821979528 69.5866521979528
"310" 70.8113321979528 69.3765021979528
"311" 70.3863521979528 69.9784321979528
"312" 70.4481821979528 70.1000021979528
"313" 70.9218021979528 69.5783221979528
"314" 70.9951021979528 69.5819321979528
"315" 71.8464121979528 69.2320521979528
"316" 71.4235221979528 69.9131421979528
"317" 72.1907221979528 70.0953521979528
"318" 72.0656521979528 69.7845221979528
"319" 73.9099121979528 69.5648321979528
"320" 73.9767921979528 69.9143921979528
"321" 64.2211221979528 70.8699221979528
"322" 65.4000421979528 70.5042921979528
"323" 66.0042721979528 70.8729121979528
"324" 66.3180721979528 70.3949021979528
"325" 66.8757621979528 70.8737621979528
"326" 67.3260621979528 70.8440921979528
"327" 67.7943021979528 70.4668021979528
"328" 67.3103621979528 71.0988121979528
"329" 68.3084821979528 70.7459121979528
"330" 68.6671821979528 71.1829521979528
"331" 68.8051921979528 70.4053521979528
"332" 69.0457121979528 70.5727721979528
"333" 69.3684921979528 70.5329121979528
"334" 69.8499721979528 70.6819621979528
"335" 69.1081221979528 71.1422721979528
"336" 69.9839121979528 70.3281221979528
"337" 70.0671821979528 70.7415921979528
"338" 70.5739921979528 70.6025921979528
"339" 70.0682521979528 70.4850621979528
"340" 70.6536721979528 70.8154521979528
"341" 70.1073821979528 70.7042921979528
"342" 70.0442421979528 70.4375921979528
"343" 71.1553021979528 70.8665521979528
"344" 71.9162621979528 70.2117521979528
"345" 71.4752221979528 70.2565621979528
"346" 71.7660721979528 70.8543321979528
"347" 72.8166121979528 70.9288521979528
"348" 72.7917221979528 71.0199721979528
"349" 74.0943621979528 70.7274421979528
"350" 65.9026221979528 71.4506321979528
"351" 66.4126421979528 71.4198421979528
"352" 67.8475021979528 71.4811721979528
"353" 67.5428521979528 71.2421621979528
"354" 67.1947121979528 71.3232021979528
"355" 68.2150621979528 71.4021721979528
"356" 68.1496521979528 71.7991421979528
"357" 69.8323521979528 71.3373921979528
"358" 69.4432921979528 71.4484121979528
"359" 69.4672821979528 71.7747321979528
"360" 69.7765121979528 72.1774621979528
"361" 70.2500221979528 71.8889721979528
"362" 70.5543521979528 71.8757221979528
"363" 70.5074921979528 72.1066221979528
"364" 70.8948221979528 71.6691521979528
"365" 71.2627421979528 71.3521721979528
"366" 71.1463421979528 71.7334721979528
"367" 71.9542121979528 71.7836721979528
"368" 71.3984621979528 71.8387521979528
"369" 72.4839421979528 71.3143721979528
"370" 72.7200921979528 72.0473321979528
"371" 72.9543621979528 71.4674021979528
"372" 73.1096021979528 71.2369621979528
"373" 74.7029021979528 71.3603421979528
"374" 65.3912621979528 72.3710521979528
"375" 67.4937821979528 72.8665121979528
"376" 67.5423421979528 72.6877421979528
"377" 68.9765221979528 72.2499521979528
"378" 68.1852121979528 72.2299221979528
"379" 69.7702821979528 72.8208621979528
"380" 69.2289221979528 72.3878821979528
"381" 69.7836621979528 72.4084421979528
"382" 69.8944721979528 72.3765621979528
"383" 70.6291921979528 72.6979721979528
"384" 70.6083821979528 72.8191921979528
"385" 71.2419021979528 72.7291021979528
"386" 71.4986421979528 72.8593321979528
"387" 71.0614221979528 73.1019921979528
"388" 71.4777321979528 72.4730321979528
"389" 72.3868521979528 72.6885421979528
"390" 72.1468121979528 72.9031321979528
"391" 73.7639821979528 72.8951821979528
"392" 73.0056321979528 72.3874621979528
"393" 74.5139621979528 72.7744321979528
"394" 67.7024821979528 73.6028321979528
"395" 68.7630621979528 73.5319121979528
"396" 69.3085421979528 73.4968421979528
"397" 70.5827821979528 73.2257121979528
"398" 70.8510121979528 73.4290821979528
"399" 71.0995621979528 73.7051221979528
"400" 71.5894221979528 73.7939521979528
"401" 71.6837921979528 74.0853421979528
"402" 72.7694921979528 73.5466721979528
"403" 73.5771121979528 73.3053521979528
"404" 73.8388821979528 73.3045821979528
"405" 68.5677021979528 74.5655321979528
"406" 69.3592321979528 74.9454221979528
"407" 70.5726821979528 74.6921721979528
"408" 71.0988721979528 74.8746521979528
"409" 71.2372221979528 74.7254821979528
"410" 72.0406021979528 74.3835121979528
"411" 73.9095621979528 74.2782021979528
"412" 74.2888321979528 74.7698321979528
"413" 69.6013821979528 75.4615921979528
"414" 70.1105421979528 76.1433621979528
"415" 72.7929421979528 75.4255921979528
"416" 73.5943921979528 76.0876121979528
"417" 76.1923021979528 75.8102321979528
"418" 72.6624021979528 76.5999721979528
"419" 69.8079821979528 78.6549821979528
"420" 61.9185121979528 62.2819821979528
"421" 65.4445321979528 63.8629721979528
"422" 64.5684321979528 67.9018021979528
"423" 65.4803021979528 60.0070221979528
"424" 75.3951821979528 71.5004621979528
"425" 73.5368121979528 72.4942721979528
"426" 62.5246521979528 66.4641121979528
"427" 66.8990821979528 71.9763321979528
"428" 73.4655821979528 70.7337721979528
"429" 72.7963721979528 66.4017821979528
"430" 66.6583121979528 70.2748421979528
"431" 70.4025721979528 71.3579921979528
"432" 65.9518621979528 64.0236721979528
"433" 65.4946321979528 64.7879921979528
"434" 67.9611821979528 65.0285521979528
"435" 68.6255021979528 64.3745021979528
"436" 63.7793521979528 65.4174821979528
"437" 65.3487421979528 65.8231921979528
"438" 66.9360621979528 65.7239921979528
"439" 67.1213921979528 66.0963721979528
"440" 67.6695021979528 65.7854221979528
"441" 69.1266921979528 65.2882921979528
"442" 61.7138721979528 67.1639821979528
"443" 64.4937221979528 66.3083221979528
"444" 65.0723321979528 67.1352221979528
"445" 66.6508221979528 66.2489121979528
"446" 66.6345621979528 66.2907521979528
"447" 66.2972621979528 66.6098221979528
"448" 67.7485021979528 67.0520921979528
"449" 67.7273721979528 66.8007721979528
"450" 68.1055421979528 66.6425421979528
"451" 69.4916121979528 66.5942721979528
"452" 70.5485621979528 66.3139121979528
"453" 63.6289621979528 67.4505221979528
"454" 64.6622121979528 67.8750521979528
"455" 65.9549121979528 67.8861821979528
"456" 65.2547721979528 67.8189821979528
"457" 66.1395321979528 67.3091321979528
"458" 66.0910021979528 67.5955021979528
"459" 67.5599721979528 67.9907121979528
"460" 67.4853821979528 67.8262621979528
"461" 67.1617021979528 68.0977321979528
"462" 68.6149521979528 67.5090321979528
"463" 68.8129621979528 67.9557921979528
"464" 68.6614321979528 67.5081221979528
"465" 69.8867321979528 67.9659921979528
"466" 69.1416921979528 67.8777721979528
"467" 69.0546021979528 67.8467921979528
"468" 70.0360821979528 67.8155221979528
"469" 71.5269621979528 68.1229721979528
"470" 62.5740621979528 68.2922321979528
"471" 64.2238121979528 69.0335421979528
"472" 65.7863621979528 68.6558121979528
"473" 65.6106721979528 68.2804521979528
"474" 65.1831221979528 68.7553821979528
"475" 66.1838721979528 68.2900021979528
"476" 66.1674721979528 68.3829221979528
"477" 69.4584221979528 69.6120421979528
"478" 66.1092721979528 65.1156621979528
"479" 67.5776921979528 64.6797221979528
"480" 66.7526121979528 67.1720521979528
"481" 71.1719521979528 68.7339721979528
"482" 66.8395921979528 68.9088421979528
"483" 67.0436921979528 69.0790721979528
"484" 67.6111421979528 68.7063721979528
"485" 67.7296221979528 68.6001221979528
"486" 67.5087321979528 68.3055121979528
"487" 67.5324221979528 68.5930221979528
"488" 67.4461821979528 68.4136621979528
"489" 68.5972821979528 68.2752221979528
"490" 68.4888721979528 68.4756621979528
"491" 68.8883121979528 69.1663321979528
"492" 68.9074421979528 69.1208321979528
"493" 68.8110221979528 69.1683521979528
"494" 69.7714521979528 68.8256621979528
"495" 69.8358021979528 68.5414721979528
"496" 69.0674621979528 68.4643921979528
"497" 69.7317621979528 68.5721721979528
"498" 70.5759821979528 68.6689421979528
"499" 70.2702721979528 68.9807121979528
"500" 71.9914821979528 69.1705121979528
"501" 71.5076121979528 68.3645921979528
"502" 71.0200121979528 68.5443121979528
"503" 63.0061121979528 69.2251721979528
"504" 64.4386921979528 70.0296321979528
"505" 65.6031221979528 69.3740421979528
"506" 65.3515121979528 69.3468721979528
"507" 66.5872521979528 69.7662621979528
"508" 66.1258221979528 69.6835821979528
"509" 67.3911421979528 70.0571721979528
"510" 67.7438021979528 69.2713121979528
"511" 67.1602521979528 69.4297021979528
"512" 67.5533821979528 69.2251621979528
"513" 67.8070521979528 69.4891021979528
"514" 68.6529721979528 69.5678421979528
"515" 68.4098021979528 69.2719421979528
"516" 68.3943021979528 69.6102921979528
"517" 68.0656021979528 69.6661721979528
"518" 68.7378321979528 70.1104821979528
"519" 68.5567821979528 69.7892421979528
"520" 69.4450921979528 69.8825721979528
"521" 69.4402021979528 70.1211421979528
"522" 69.3422821979528 69.7779621979528
"523" 69.4188121979528 69.4390821979528
"524" 70.1395521979528 69.2104421979528
"525" 70.1047121979528 69.8509421979528
"526" 70.5403021979528 69.6470621979528
"527" 70.5333021979528 69.4741521979528
"528" 70.6249121979528 69.7367621979528
"529" 70.0377321979528 69.5569321979528
"530" 71.7432921979528 69.9985021979528
"531" 71.3430221979528 70.0888821979528
"532" 71.4005121979528 69.2409221979528
"533" 72.9894021979528 70.1975921979528
"534" 73.8700721979528 70.1352521979528
"535" 73.4440721979528 69.8783821979528
"536" 62.5189821979528 70.6134621979528
"537" 64.5107421979528 70.8537921979528
"538" 66.0792421979528 71.0134421979528
"539" 66.8965221979528 70.6099421979528
"540" 66.3498921979528 71.1431821979528
"541" 67.0453621979528 70.9064921979528
"542" 67.0641521979528 70.6856921979528
"543" 67.5974121979528 70.3070321979528
"544" 68.9059621979528 70.6167321979528
"545" 68.0838421979528 70.5270021979528
"546" 68.9102921979528 70.5569721979528
"547" 68.7162821979528 70.6457521979528
"548" 69.7316921979528 70.2307421979528
"549" 69.3804721979528 70.4797421979528
"550" 69.5152421979528 70.4529721979528
"551" 69.1932621979528 70.6638421979528
"552" 70.3545621979528 70.3164321979528
"553" 70.2325821979528 70.2374021979528
"554" 70.5710421979528 70.5009621979528
"555" 70.2995821979528 70.7821621979528
"556" 70.2987021979528 70.8767021979528
"557" 70.8223521979528 70.4087321979528
"558" 71.1091721979528 70.8231221979528
"559" 71.2606521979528 71.1386621979528
"560" 71.6610421979528 70.9357521979528
"561" 71.6210321979528 70.4787921979528
"562" 72.6079621979528 71.0424621979528
"563" 72.9415821979528 70.2349121979528
"564" 73.2500021979528 70.7012121979528
"565" 65.8558521979528 71.8616121979528
"566" 66.6624721979528 71.6011221979528
"567" 67.5952321979528 71.8950121979528
"568" 67.2866821979528 71.5387121979528
"569" 67.0392121979528 71.2655021979528
"570" 68.2169721979528 71.8912521979528
"571" 68.6727821979528 71.5371421979528
"572" 68.6684721979528 71.7590221979528
"573" 69.5605521979528 71.3707521979528
"574" 69.3598221979528 72.1983921979528
"575" 69.6967421979528 71.7575021979528
"576" 70.7953121979528 71.2176421979528
"577" 70.3406121979528 71.8198721979528
"578" 70.6808921979528 71.4572921979528
"579" 70.1965321979528 71.2268521979528
"580" 70.9582721979528 71.7269221979528
"581" 71.5482421979528 71.5203221979528
"582" 71.1915421979528 71.8202921979528
"583" 71.7065221979528 71.8994121979528
"584" 72.2908021979528 71.2806821979528
"585" 72.3797121979528 71.2597421979528
"586" 72.8069621979528 72.0382121979528
"587" 73.8265421979528 71.5344321979528
"588" 74.2823421979528 72.0912921979528
"589" 65.9004621979528 72.6337221979528
"590" 66.3911521979528 72.6536521979528
"591" 67.3450021979528 72.5301221979528
"592" 68.8545521979528 72.4393021979528
"593" 68.9494721979528 72.2859721979528
"594" 69.3643321979528 73.0068921979528
"595" 69.4243721979528 73.0701721979528
"596" 69.9999221979528 72.3355721979528
"597" 69.1059621979528 72.4611221979528
"598" 70.8728221979528 73.0542221979528
"599" 70.8492521979528 72.5826821979528
"600" 70.9830021979528 72.9958121979528
"601" 71.7188121979528 72.8699121979528
"602" 71.5215521979528 72.9988521979528
"603" 71.3369221979528 72.5117121979528
"604" 71.1040421979528 73.1277821979528
"605" 72.9982321979528 72.8669521979528
"606" 73.6688821979528 72.7342021979528
"607" 73.9103921979528 72.4012321979528
"608" 74.0251521979528 73.0308121979528
"609" 66.1701421979528 73.9409421979528
"610" 68.2841121979528 74.0998421979528
"611" 69.3339521979528 73.2916121979528
"612" 69.6590121979528 73.5080021979528
"613" 70.6929521979528 73.5174021979528
"614" 70.3673321979528 73.9497521979528
"615" 71.6112021979528 73.4285821979528
"616" 71.6200121979528 73.5907421979528
"617" 72.5368521979528 74.0739221979528
"618" 72.9319021979528 74.0332921979528
"619" 73.5455821979528 73.2847721979528
"620" 74.2379421979528 74.0758821979528
"621" 69.5255821979528 74.5678921979528
"622" 70.5493321979528 74.6884621979528
"623" 70.3635021979528 74.8936521979528
"624" 71.1341521979528 74.8753421979528
"625" 72.7407921979528 75.1767321979528
"626" 73.4567321979528 74.3478321979528
"627" 74.3997721979528 74.4960221979528
"628" 67.3602221979528 76.1781621979528
"629" 69.9887721979528 75.3506421979528
"630" 72.2267021979528 75.8568621979528
"631" 73.8457621979528 75.4990021979528
"632" 74.0991621979528 75.4251921979528
"633" 70.3298021979528 77.1777821979528
"634" 74.9998121979528 77.6047821979528
"635" 71.5598421979528 79.7475421979528
"636" 69.4290421979528 63.3961321979528
"637" 66.1699221979528 71.3620921979528
"638" 62.2794421979528 63.7679521979528
"639" 76.4405221979528 72.9083321979528
"640" 72.1491921979528 73.1091921979528
"641" 62.4152021979528 67.0134521979528
"642" 66.7892821979528 73.3656821979528
"643" 72.8619421979528 72.6663921979528
"644" 73.1688721979528 66.0331521979528
"645" 64.1886221979528 66.7504721979528
"646" 72.8932021979528 71.1286521979528
"647" 68.0629621979528 66.6021721979528
"648" 68.6878221979528 62.5352021979528
"649" 64.0319421979528 64.6212621979528
"650" 66.3550621979528 65.0967421979528
"651" 68.4415521979528 64.9784221979528
"652" 63.8602421979528 65.3315621979528
"653" 65.0813921979528 65.6838221979528
"654" 66.9462721979528 66.1688221979528
"655" 66.5053321979528 65.5635721979528
"656" 67.9371121979528 65.8806621979528
"657" 68.1675421979528 66.1028921979528
"658" 60.9897421979528 66.3172921979528
"659" 64.5010221979528 66.7285821979528
"660" 65.5891421979528 67.1234821979528
"661" 65.5752421979528 67.1274921979528
"662" 66.0209721979528 66.3583421979528
"663" 66.6922521979528 67.1481421979528
"664" 67.8059821979528 67.1903421979528
"665" 67.5307521979528 67.0821221979528
"666" 68.3309021979528 66.5893921979528
"667" 69.6971821979528 66.3722821979528
"668" 70.1598421979528 67.1878821979528
"669" 62.7936321979528 68.0445521979528
"670" 64.7608321979528 67.7324921979528
"671" 65.3615621979528 67.4102821979528
"672" 65.6317021979528 67.7987621979528
"673" 66.3109921979528 67.8359721979528
"674" 66.0598121979528 67.6901821979528
"675" 67.6943121979528 67.6272221979528
"676" 67.9999421979528 67.6937421979528
"677" 67.9343021979528 67.3238321979528
"678" 68.8046221979528 68.1138321979528
"679" 68.8655321979528 67.9529321979528
"680" 68.7915621979528 67.7562721979528
"681" 69.1986821979528 68.0369721979528
"682" 69.8821521979528 67.7845121979528
"683" 69.2670621979528 67.4034821979528
"684" 70.7958121979528 68.1196321979528
"685" 71.1647121979528 68.0934321979528
"686" 61.5343021979528 68.8063521979528
"687" 63.6355421979528 68.9151721979528
"688" 65.1404121979528 69.0165221979528
"689" 65.3227221979528 68.4406521979528
"690" 65.9654921979528 68.6124021979528
"691" 66.2379221979528 68.4910121979528
"692" 66.9301521979528 68.4411821979528
"693" 66.5737521979528 69.5689221979528
"694" 70.7951121979528 68.9790221979528
"695" 69.1799021979528 64.5072521979528
"696" 66.4426121979528 68.9020221979528
"697" 70.9792721979528 70.2568521979528
"698" 66.5595721979528 68.4082121979528
"699" 66.5124721979528 68.7829921979528
